Order ID;Order Date;On Truck Scan Date;Ship Mode
CA-2020-143112;5/10/2020;13/10/2020;Standard Processing
CA-2020-126536;12/10/2020;14/10/2020;Express
CA-2020-126536;12/10/2020;14/10/2020;Express
CA-2020-103212;13/10/2020;14/10/2020;Express
CA-2020-103212;13/10/2020;14/10/2020;Express
CA-2020-103212;13/10/2020;14/10/2020;Express
CA-2020-163125;9/10/2020;14/10/2020;Standard Processing
CA-2020-163125;9/10/2020;14/10/2020;Standard Processing
CA-2020-167661;5/10/2020;14/10/2020;Standard Processing
CA-2020-167661;5/10/2020;14/10/2020;Standard Processing
CA-2020-167661;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
CA-2020-131807;5/10/2020;14/10/2020;Standard Processing
US-2020-148054;6/10/2020;14/10/2020;Standard Processing
US-2020-148054;6/10/2020;14/10/2020;Standard Processing
US-2020-148054;6/10/2020;14/10/2020;Standard Processing
US-2020-136868;6/10/2020;14/10/2020;Standard Processing
US-2020-136868;6/10/2020;14/10/2020;Standard Processing
US-2020-136868;6/10/2020;14/10/2020;Standard Processing
CA-2020-109099;6/10/2020;14/10/2020;Standard Processing
CA-2020-118577;6/10/2020;14/10/2020;Standard Processing
CA-2020-118577;6/10/2020;14/10/2020;Standard Processing
CA-2020-137421;6/10/2020;14/10/2020;Standard Processing
CA-2020-104003;7/10/2020;14/10/2020;Standard Processing
CA-2020-108574;7/10/2020;14/10/2020;Standard Processing
CA-2020-108574;7/10/2020;14/10/2020;Standard Processing
CA-2020-108574;7/10/2020;14/10/2020;Standard Processing
CA-2020-148404;7/10/2020;14/10/2020;Standard Processing
CA-2020-148404;7/10/2020;14/10/2020;Standard Processing
CA-2020-148404;7/10/2020;14/10/2020;Standard Processing
CA-2020-148404;7/10/2020;14/10/2020;Standard Processing
CA-2020-148404;7/10/2020;14/10/2020;Standard Processing
CA-2020-128426;7/10/2020;14/10/2020;Standard Processing
CA-2020-152709;7/10/2020;14/10/2020;Standard Processing
CA-2020-111717;10/10/2020;14/10/2020;Standard Processing
CA-2020-169362;12/10/2020;16/10/2020;Express
CA-2020-169607;12/10/2020;16/10/2020;Express
CA-2020-116519;13/10/2020;16/10/2020;Express
CA-2020-163160;13/10/2020;16/10/2020;Express
CA-2020-163160;13/10/2020;16/10/2020;Express
CA-2020-163160;13/10/2020;16/10/2020;Express
US-2020-148831;13/10/2020;16/10/2020;Express
CA-2020-112431;12/10/2020;16/10/2020;Standard Processing
CA-2020-112431;12/10/2020;16/10/2020;Standard Processing
CA-2020-105487;8/10/2020;16/10/2020;Standard Processing
CA-2020-105487;8/10/2020;16/10/2020;Standard Processing
CA-2020-105487;8/10/2020;16/10/2020;Standard Processing
CA-2020-105487;8/10/2020;16/10/2020;Standard Processing
US-2020-168613;8/10/2020;16/10/2020;Standard Processing
US-2020-117247;9/10/2020;16/10/2020;Standard Processing
US-2020-117247;9/10/2020;16/10/2020;Standard Processing
CA-2020-141873;9/10/2020;16/10/2020;Standard Processing
CA-2020-141873;9/10/2020;16/10/2020;Standard Processing
CA-2020-141873;9/10/2020;16/10/2020;Standard Processing
CA-2020-141873;9/10/2020;16/10/2020;Standard Processing
CA-2020-168837;14/10/2020;19/10/2020;Express
CA-2020-113670;15/10/2020;19/10/2020;Express
CA-2020-113670;15/10/2020;19/10/2020;Express
CA-2020-132234;16/10/2020;19/10/2020;Express
CA-2020-152702;12/10/2020;19/10/2020;Standard Processing
CA-2020-150091;12/10/2020;19/10/2020;Standard Processing
CA-2020-150091;12/10/2020;19/10/2020;Standard Processing
CA-2020-150091;12/10/2020;19/10/2020;Standard Processing
CA-2020-150091;12/10/2020;19/10/2020;Standard Processing
CA-2020-152933;12/10/2020;19/10/2020;Standard Processing
CA-2020-152933;12/10/2020;19/10/2020;Standard Processing
CA-2020-152933;12/10/2020;19/10/2020;Standard Processing
CA-2020-104822;20/10/2020;21/10/2020;Express
CA-2020-103065;20/10/2020;21/10/2020;Express
CA-2020-103065;20/10/2020;21/10/2020;Express
CA-2020-103065;20/10/2020;21/10/2020;Express
CA-2020-103065;20/10/2020;21/10/2020;Express
CA-2020-145884;21/10/2020;21/10/2020;Express
CA-2020-145884;21/10/2020;21/10/2020;Express
CA-2020-106033;15/10/2020;21/10/2020;Standard Processing
CA-2020-164819;15/10/2020;21/10/2020;Standard Processing
CA-2020-168655;12/10/2020;21/10/2020;Standard Processing
CA-2020-168655;12/10/2020;21/10/2020;Standard Processing
CA-2020-132976;13/10/2020;21/10/2020;Standard Processing
CA-2020-132976;13/10/2020;21/10/2020;Standard Processing
CA-2020-132976;13/10/2020;21/10/2020;Standard Processing
CA-2020-132976;13/10/2020;21/10/2020;Standard Processing
CA-2020-135909;13/10/2020;21/10/2020;Standard Processing
CA-2020-135909;13/10/2020;21/10/2020;Standard Processing
CA-2020-135909;13/10/2020;21/10/2020;Standard Processing
CA-2020-150707;14/10/2020;21/10/2020;Standard Processing
CA-2020-126123;14/10/2020;21/10/2020;Standard Processing
CA-2020-126123;14/10/2020;21/10/2020;Standard Processing
CA-2020-151183;14/10/2020;21/10/2020;Standard Processing
CA-2020-142643;15/10/2020;21/10/2020;Standard Processing
CA-2020-142643;15/10/2020;21/10/2020;Standard Processing
CA-2020-154949;15/10/2020;21/10/2020;Standard Processing
CA-2020-100237;15/10/2020;21/10/2020;Standard Processing
CA-2020-167094;21/10/2020;23/10/2020;Express
CA-2020-167094;21/10/2020;23/10/2020;Express
CA-2020-167094;21/10/2020;23/10/2020;Express
CA-2020-130211;22/10/2020;23/10/2020;Express
CA-2020-130211;22/10/2020;23/10/2020;Express
CA-2020-165603;17/10/2020;23/10/2020;Standard Processing
CA-2020-165603;17/10/2020;23/10/2020;Standard Processing
CA-2020-123246;17/10/2020;23/10/2020;Standard Processing
CA-2020-114804;17/10/2020;23/10/2020;Standard Processing
US-2020-146416;20/10/2020;23/10/2020;Standard Processing
US-2020-146416;20/10/2020;23/10/2020;Standard Processing
CA-2020-158386;16/10/2020;23/10/2020;Standard Processing
CA-2020-111577;16/10/2020;23/10/2020;Standard Processing
CA-2020-159282;16/10/2020;23/10/2020;Standard Processing
CA-2020-159100;16/10/2020;23/10/2020;Standard Processing
CA-2020-159100;16/10/2020;23/10/2020;Standard Processing
CA-2020-154410;21/10/2020;26/10/2020;Express
CA-2020-127180;22/10/2020;26/10/2020;Express
CA-2020-127180;22/10/2020;26/10/2020;Express
CA-2020-127180;22/10/2020;26/10/2020;Express
CA-2020-127180;22/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-125451;23/10/2020;26/10/2020;Express
CA-2020-107727;19/10/2020;26/10/2020;Standard Processing
CA-2020-125388;19/10/2020;26/10/2020;Standard Processing
CA-2020-125388;19/10/2020;26/10/2020;Standard Processing
CA-2020-117653;19/10/2020;26/10/2020;Standard Processing
CA-2020-125990;19/10/2020;26/10/2020;Standard Processing
CA-2020-141705;24/10/2020;28/10/2020;Express
CA-2020-130764;27/10/2020;28/10/2020;Express
CA-2020-130764;27/10/2020;28/10/2020;Express
CA-2020-131492;19/10/2020;28/10/2020;Standard Processing
CA-2020-131492;19/10/2020;28/10/2020;Standard Processing
CA-2020-131492;19/10/2020;28/10/2020;Standard Processing
CA-2020-131492;19/10/2020;28/10/2020;Standard Processing
CA-2020-130141;22/10/2020;28/10/2020;Standard Processing
CA-2020-130141;22/10/2020;28/10/2020;Standard Processing
CA-2020-125199;19/10/2020;28/10/2020;Standard Processing
CA-2020-125199;19/10/2020;28/10/2020;Standard Processing
CA-2020-125199;19/10/2020;28/10/2020;Standard Processing
CA-2020-159457;19/10/2020;28/10/2020;Standard Processing
US-2020-120390;19/10/2020;28/10/2020;Standard Processing
CA-2020-106432;19/10/2020;28/10/2020;Standard Processing
CA-2020-106432;19/10/2020;28/10/2020;Standard Processing
CA-2020-147277;20/10/2020;28/10/2020;Standard Processing
CA-2020-147277;20/10/2020;28/10/2020;Standard Processing
CA-2020-158743;20/10/2020;28/10/2020;Standard Processing
CA-2020-158743;20/10/2020;28/10/2020;Standard Processing
CA-2020-158743;20/10/2020;28/10/2020;Standard Processing
CA-2020-158722;20/10/2020;28/10/2020;Standard Processing
US-2020-115252;20/10/2020;28/10/2020;Standard Processing
US-2020-115252;20/10/2020;28/10/2020;Standard Processing
CA-2020-113558;21/10/2020;28/10/2020;Standard Processing
CA-2020-113558;21/10/2020;28/10/2020;Standard Processing
CA-2020-148166;21/10/2020;28/10/2020;Standard Processing
CA-2020-100356;21/10/2020;28/10/2020;Standard Processing
CA-2020-117422;21/10/2020;28/10/2020;Standard Processing
CA-2020-117422;21/10/2020;28/10/2020;Standard Processing
CA-2020-117422;21/10/2020;28/10/2020;Standard Processing
CA-2020-142125;21/10/2020;28/10/2020;Standard Processing
CA-2020-142125;21/10/2020;28/10/2020;Standard Processing
CA-2020-101581;22/10/2020;28/10/2020;Standard Processing
US-2020-111920;22/10/2020;28/10/2020;Standard Processing
CA-2020-117079;23/10/2020;28/10/2020;Standard Processing
CA-2020-144365;24/10/2020;28/10/2020;Standard Processing
CA-2020-151225;27/10/2020;30/10/2020;Express
CA-2020-151225;27/10/2020;30/10/2020;Express
CA-2020-152583;30/10/2020;30/10/2020;Express
CA-2020-152583;30/10/2020;30/10/2020;Express
CA-2020-152583;30/10/2020;30/10/2020;Express
US-2020-105389;23/10/2020;30/10/2020;Standard Processing
US-2020-105389;23/10/2020;30/10/2020;Standard Processing
US-2020-105389;23/10/2020;30/10/2020;Standard Processing
US-2020-117331;21/10/2020;30/10/2020;Standard Processing
CA-2020-113453;21/10/2020;30/10/2020;Standard Processing
CA-2020-113453;21/10/2020;30/10/2020;Standard Processing
CA-2020-156363;22/10/2020;30/10/2020;Standard Processing
CA-2020-156363;22/10/2020;30/10/2020;Standard Processing
CA-2020-139913;23/10/2020;30/10/2020;Standard Processing
CA-2020-139913;23/10/2020;30/10/2020;Standard Processing
CA-2020-139913;23/10/2020;30/10/2020;Standard Processing
CA-2020-139913;23/10/2020;30/10/2020;Standard Processing
CA-2020-106068;23/10/2020;30/10/2020;Standard Processing
CA-2020-106068;23/10/2020;30/10/2020;Standard Processing
CA-2020-106068;23/10/2020;30/10/2020;Standard Processing
CA-2020-106068;23/10/2020;30/10/2020;Standard Processing
CA-2020-142622;30/10/2020;02/11/2020;Express
CA-2020-142622;30/10/2020;02/11/2020;Express
CA-2020-142622;30/10/2020;02/11/2020;Express
CA-2020-155292;30/10/2020;02/11/2020;Express
CA-2020-155292;30/10/2020;02/11/2020;Express
CA-2020-155292;30/10/2020;02/11/2020;Express
CA-2020-155292;30/10/2020;02/11/2020;Express
CA-2020-110373;27/10/2020;02/11/2020;Standard Processing
CA-2020-110373;27/10/2020;02/11/2020;Standard Processing
CA-2020-139353;28/10/2020;02/11/2020;Standard Processing
CA-2020-139353;28/10/2020;02/11/2020;Standard Processing
CA-2020-139353;28/10/2020;02/11/2020;Standard Processing
CA-2020-115119;26/10/2020;02/11/2020;Standard Processing
CA-2020-115119;26/10/2020;02/11/2020;Standard Processing
US-2020-168116;4/11/2020;04/11/2020;Express
US-2020-168116;4/11/2020;04/11/2020;Express
CA-2020-121160;4/11/2020;04/11/2020;Express
CA-2020-121160;4/11/2020;04/11/2020;Express
CA-2020-121160;4/11/2020;04/11/2020;Express
CA-2020-121160;4/11/2020;04/11/2020;Express
CA-2020-118367;28/10/2020;04/11/2020;Standard Processing
CA-2020-111262;28/10/2020;04/11/2020;Standard Processing
CA-2020-111262;28/10/2020;04/11/2020;Standard Processing
CA-2020-111262;28/10/2020;04/11/2020;Standard Processing
CA-2020-160983;29/10/2020;04/11/2020;Standard Processing
CA-2020-155558;26/10/2020;04/11/2020;Standard Processing
CA-2020-155558;26/10/2020;04/11/2020;Standard Processing
CA-2020-162173;26/10/2020;04/11/2020;Standard Processing
CA-2020-162173;26/10/2020;04/11/2020;Standard Processing
US-2020-110646;26/10/2020;04/11/2020;Standard Processing
US-2020-110646;26/10/2020;04/11/2020;Standard Processing
US-2020-110646;26/10/2020;04/11/2020;Standard Processing
CA-2020-102729;26/10/2020;04/11/2020;Standard Processing
CA-2020-127922;27/10/2020;04/11/2020;Standard Processing
CA-2020-127922;27/10/2020;04/11/2020;Standard Processing
CA-2020-134880;27/10/2020;04/11/2020;Standard Processing
CA-2020-110310;27/10/2020;04/11/2020;Standard Processing
CA-2020-110310;27/10/2020;04/11/2020;Standard Processing
CA-2020-110310;27/10/2020;04/11/2020;Standard Processing
CA-2020-160661;28/10/2020;04/11/2020;Standard Processing
CA-2020-139661;30/10/2020;04/11/2020;Standard Processing
CA-2020-152807;30/10/2020;04/11/2020;Standard Processing
CA-2020-152807;30/10/2020;04/11/2020;Standard Processing
CA-2020-152807;30/10/2020;04/11/2020;Standard Processing
CA-2020-152807;30/10/2020;04/11/2020;Standard Processing
CA-2020-117114;31/10/2020;04/11/2020;Standard Processing
CA-2020-117114;31/10/2020;04/11/2020;Standard Processing
US-2020-145597;2/11/2020;06/11/2020;Express
CA-2020-167227;2/11/2020;06/11/2020;Express
CA-2020-167227;2/11/2020;06/11/2020;Express
US-2020-105998;3/11/2020;06/11/2020;Express
US-2020-105998;3/11/2020;06/11/2020;Express
CA-2020-147760;4/11/2020;06/11/2020;Express
CA-2020-147760;4/11/2020;06/11/2020;Express
US-2020-111745;5/11/2020;06/11/2020;Express
US-2020-153948;6/11/2020;06/11/2020;Express
US-2020-153948;6/11/2020;06/11/2020;Express
US-2020-153948;6/11/2020;06/11/2020;Express
US-2020-153948;6/11/2020;06/11/2020;Express
US-2020-153948;6/11/2020;06/11/2020;Express
CA-2020-123967;1/11/2020;06/11/2020;Standard Processing
CA-2020-123967;1/11/2020;06/11/2020;Standard Processing
CA-2020-104136;1/11/2020;06/11/2020;Standard Processing
CA-2020-104136;1/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
US-2020-163790;2/11/2020;06/11/2020;Standard Processing
CA-2020-143567;2/11/2020;06/11/2020;Standard Processing
CA-2020-143567;2/11/2020;06/11/2020;Standard Processing
CA-2020-143567;2/11/2020;06/11/2020;Standard Processing
CA-2020-143567;2/11/2020;06/11/2020;Standard Processing
CA-2020-153339;3/11/2020;06/11/2020;Standard Processing
US-2020-110989;3/11/2020;06/11/2020;Standard Processing
CA-2020-103009;3/11/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-123491;30/10/2020;06/11/2020;Standard Processing
CA-2020-154732;5/11/2020;09/11/2020;Express
CA-2020-118213;5/11/2020;09/11/2020;Express
CA-2020-118213;5/11/2020;09/11/2020;Express
CA-2020-118213;5/11/2020;09/11/2020;Express
CA-2020-163188;7/11/2020;09/11/2020;Express
CA-2020-141425;2/11/2020;09/11/2020;Standard Processing
CA-2020-130834;3/11/2020;09/11/2020;Standard Processing
CA-2020-127285;30/10/2020;09/11/2020;Standard Processing
CA-2020-127285;30/10/2020;09/11/2020;Standard Processing
CA-2020-131632;31/10/2020;09/11/2020;Standard Processing
CA-2020-164049;2/11/2020;09/11/2020;Standard Processing
CA-2020-116358;2/11/2020;09/11/2020;Standard Processing
CA-2020-116358;2/11/2020;09/11/2020;Standard Processing
CA-2020-127782;2/11/2020;09/11/2020;Standard Processing
CA-2020-127782;2/11/2020;09/11/2020;Standard Processing
CA-2020-127782;2/11/2020;09/11/2020;Standard Processing
CA-2020-127782;2/11/2020;09/11/2020;Standard Processing
CA-2020-169005;2/11/2020;09/11/2020;Standard Processing
CA-2020-158246;9/11/2020;12/11/2020;Express
US-2020-155425;10/11/2020;12/11/2020;Express
US-2020-155425;10/11/2020;12/11/2020;Express
US-2020-155425;10/11/2020;12/11/2020;Express
US-2020-155425;10/11/2020;12/11/2020;Express
US-2020-155425;10/11/2020;12/11/2020;Express
CA-2020-162096;10/11/2020;12/11/2020;Express
CA-2020-120061;2/11/2020;12/11/2020;Standard Processing
CA-2020-114258;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-102925;5/11/2020;12/11/2020;Standard Processing
CA-2020-167941;6/11/2020;12/11/2020;Standard Processing
CA-2020-167941;6/11/2020;12/11/2020;Standard Processing
CA-2020-167941;6/11/2020;12/11/2020;Standard Processing
CA-2020-167941;6/11/2020;12/11/2020;Standard Processing
CA-2020-167941;6/11/2020;12/11/2020;Standard Processing
CA-2020-125290;6/11/2020;12/11/2020;Standard Processing
CA-2020-125290;6/11/2020;12/11/2020;Standard Processing
US-2020-119319;6/11/2020;12/11/2020;Standard Processing
CA-2020-122504;7/11/2020;12/11/2020;Standard Processing
CA-2020-122504;7/11/2020;12/11/2020;Standard Processing
CA-2020-168179;2/11/2020;12/11/2020;Standard Processing
US-2020-115609;2/11/2020;12/11/2020;Standard Processing
CA-2020-142636;3/11/2020;12/11/2020;Standard Processing
CA-2020-142636;3/11/2020;12/11/2020;Standard Processing
CA-2020-126046;3/11/2020;12/11/2020;Standard Processing
CA-2020-143329;3/11/2020;12/11/2020;Standard Processing
CA-2020-121615;3/11/2020;12/11/2020;Standard Processing
CA-2020-121615;3/11/2020;12/11/2020;Standard Processing
CA-2020-121615;3/11/2020;12/11/2020;Standard Processing
CA-2020-110429;3/11/2020;12/11/2020;Standard Processing
CA-2020-148320;3/11/2020;12/11/2020;Standard Processing
CA-2020-161130;3/11/2020;12/11/2020;Standard Processing
US-2020-101518;3/11/2020;12/11/2020;Standard Processing
US-2020-168802;3/11/2020;12/11/2020;Standard Processing
CA-2020-135419;3/11/2020;12/11/2020;Standard Processing
CA-2020-100622;3/11/2020;12/11/2020;Standard Processing
CA-2020-100622;3/11/2020;12/11/2020;Standard Processing
CA-2020-100622;3/11/2020;12/11/2020;Standard Processing
CA-2020-100622;3/11/2020;12/11/2020;Standard Processing
CA-2020-102610;4/11/2020;12/11/2020;Standard Processing
CA-2020-102610;4/11/2020;12/11/2020;Standard Processing
CA-2020-102610;4/11/2020;12/11/2020;Standard Processing
CA-2020-102610;4/11/2020;12/11/2020;Standard Processing
US-2020-122672;4/11/2020;12/11/2020;Standard Processing
US-2020-122672;4/11/2020;12/11/2020;Standard Processing
CA-2020-159135;4/11/2020;12/11/2020;Standard Processing
CA-2020-116225;5/11/2020;12/11/2020;Standard Processing
CA-2020-157196;5/11/2020;12/11/2020;Standard Processing
CA-2020-154816;6/11/2020;12/11/2020;Standard Processing
CA-2020-144596;6/11/2020;12/11/2020;Standard Processing
CA-2020-149888;7/11/2020;12/11/2020;Standard Processing
CA-2020-149888;7/11/2020;12/11/2020;Standard Processing
CA-2020-152737;7/11/2020;12/11/2020;Standard Processing
